stationId,imageDate,imgPath,meteoDate,dew,humidity,precipitation,roadCondition,temperature C bellow 5cm,temperature C 0cm,temperature C 20cm,temperature C 2m,warnings,wind direction,speed[m/s],imageDate_t,imageDate_ts,cluster,time
VP1201-0,15/11/2018 13:30,/save/VP1201-0/2/1542288602_VP1201-0.jpg,15/11/2018 13:20,3.4,76.0,none,dry,0,10.4,0.0,7.4,none,27,0.0,15/11/2018 13:30,480602,3,13:30:02
2013-0,7/12/2018 13:55,/save/2013-0/0/1544190900_2013-0.jpg,7/12/2018 13:53,7.1,99.9,unknown,dry,0,7.6,0.0,7.1,none,243,0.0,7/12/2018 13:55,2382900,3,13:55:00
VP1201-0,14/11/2018 13:50,/save/VP1201-0/2/1542203402_VP1201-0.jpg,14/11/2018 13:50,5.0,79.0,none,dry,0,10.4,0.0,8.5,none,264,0.0,14/11/2018 13:50,395402,3,13:50:02
1686-0,19/11/2018 13:42,/save/1686-0/60/1542634960_1686-0.jpg,19/11/2018 13:40,-3.9,85.5,unknown,saline,0,1.5,0.0,-1.8,none/unknown,359,0.4,19/11/2018 13:42,826960,3,13:42:40
1181-0,2/03/2019 13:51,/save/1181-0/12/1551534712_1181-0.jpg,2/03/2019 13:50,-9.9,37.0,none,dry,0,10.6,0.0,3.3,none,300,0.0,2/03/2019 13:51,9726712,0,13:51:52
1061-0,22/12/2018 11:30,/save/1061-0/29/1545478229_1061-0.jpg,22/12/2018 11:20,7.6,99.0,none,wet,0,7.5,8.7,7.8,none,221,3.1,22/12/2018 11:30,3670229,1,11:30:29
259-1,10/02/2019 13:57,/save/259-1/55/1549807055_259-1.jpg,10/02/2019 13:50,4.8,99.0,shower,wet,0,6.0,5.2,5.0,none,117,3.9,10/02/2019 13:57,7999055,0,13:57:35
759-0,15/01/2019 12:26,/save/759-0/15/1547555215_759-0.jpg,15/01/2019 12:20,-2.3,99.0,snow,saline,0,-0.8,0.2,-2.2,slippery danger,226,1.2,15/01/2019 12:26,5747215,2,12:26:55
575-0,10/01/2019 12:25,/save/575-0/25/1547123125_575-0.jpg,10/01/2019 12:20,-3.0,95.3,none,saline,0,1.5,0.7,-2.3,very low warning,54,0.9,10/01/2019 12:25,5315125,2,12:25:25
1239-0,23/11/2018 13:06,/save/1239-0/84/1542978384_1239-0.jpg,23/11/2018 13:10,-1.8,93.3,none,dry,0,2.4,0.0,-0.8,none,251,0.2,23/11/2018 13:06,1170384,3,13:06:24
1488-0,23/01/2019 11:36,/save/1488-0/93/1548243393_1488-0.jpg,23/01/2019 11:30,-7.4,83.3,none,moist,0,-1.8,-4.4,-5.0,medium warning,335,0.0,23/01/2019 11:36,6435393,2,11:36:33
575-0,3/02/2019 13:25,/save/575-0/22/1549200322_575-0.jpg,3/02/2019 13:20,4.3,99.0,none,moist,0,7.7,5.7,4.4,none,0,0.8,3/02/2019 13:25,7392322,2,13:25:22
1157-0,9/02/2019 13:25,/save/1157-0/37/1549718737_1157-0.jpg,9/02/2019 13:20,-1.6,55.8,none,dry,0,6.6,0.0,6.5,none,109,2.1,9/02/2019 13:25,7910737,2,13:25:37
1215-0,25/02/2019 12:25,/save/1215-0/45/1551097545_1215-0.jpg,25/02/2019 12:20,3.3,89.4,none,dry,0,12.6,0.0,4.9,none,184,0.0,25/02/2019 12:25,9289545,0,12:25:45
1239-0,25/11/2018 11:50,/save/1239-0/52/1543146652_1239-0.jpg,25/11/2018 11:50,2.9,72.4,none,wet,0,10.5,0.0,7.6,none,86,0.0,25/11/2018 11:50,1338652,3,11:50:52
1093-0,29/01/2019 12:07,/save/1093-0/59/1548763659_1093-0.jpg,29/01/2019 12:10,-2.2,65.6,none,dry,0,5.4,3.1,3.6,none,295,2.6,29/01/2019 12:07,6955659,2,12:07:39
68-0,29/11/2018 12:50,/save/68-0/27/1543495827_68-0.jpg,29/11/2018 12:50,-9.2,55.5,none,dry,0,-0.3,-2.2,-1.3,none,192,1.1,29/11/2018 12:50,1687827,3,12:50:27
1488-0,30/01/2019 13:15,/save/1488-0/10/1548854110_1488-0.jpg,30/01/2019 13:10,-0.2,98.7,none,wet,0,0.7,-0.6,-0.1,very low warning,330,0.0,30/01/2019 13:15,7046110,2,13:15:10
1960-1,30/12/2018 13:05,/save/1960-1/1/1546175101_1960-1.jpg,30/12/2018 13:00,4.7,99.7,none,dry,0,7.2,4.8,4.7,none,173,1.1,30/12/2018 13:05,4367101,1,13:05:01
495-2,16/12/2018 12:50,/save/495-2/53/1544964653_495-2.jpg,16/12/2018 12:40,-6.0,60.9,intense,saline,0,3.8,0.0,0.8,none,270,0.3,16/12/2018 12:50,3156653,1,12:50:53
569-0,11/01/2019 13:03,/save/569-0/6/1547211806_569-0.jpg,11/01/2019 12:50,-0.9,95.9,dew,wet,0,0.9,0.9,-0.4,medium warning,83,2.2,11/01/2019 13:03,5403806,2,13:03:26
1488-0,9/02/2019 11:35,/save/1488-0/38/1549712138_1488-0.jpg,9/02/2019 11:30,-0.9,74.3,none,dry,0,6.5,2.4,3.2,none,159,0.0,9/02/2019 11:35,7904138,2,11:35:38
258-0,6/03/2019 13:17,/save/258-0/56/1551878256_258-0.jpg,6/03/2019 13:10,3.1,65.4,none,dry,0,13.7,6.0,9.3,none,129,0.0,6/03/2019 13:17,10070256,0,13:17:36
1091-0,15/11/2018 13:25,/save/1091-0/0/1542288300_1091-0.jpg,15/11/2018 13:20,9.9,95.7,none,dry,0,11.9,0.0,10.6,none/unknown,131,3.6,15/11/2018 13:25,480300,3,13:25:00
1067-0,23/12/2018 13:52,/save/1067-0/56/1545573156_1067-0.jpg,23/12/2018 13:40,5.8,94.8,none,wet,0,6.5,0.0,6.6,none,243,3.8,23/12/2018 13:52,3765156,1,13:52:36
VP1203-0,1/03/2019 12:30,/save/VP1203-0/2/1551443402_VP1203-0.jpg,1/03/2019 12:30,1.5,71.0,none,dry,0,10.6,0.0,6.3,none,92,0.0,1/03/2019 12:30,9635402,0,12:30:02
296-0,24/01/2019 11:45,/save/296-0/36/1548330336_296-0.jpg,24/01/2019 11:40,-7.8,78.9,none,dry,0,-1.6,-3.4,-4.7,none,100,0.0,24/01/2019 11:45,6522336,2,11:45:36
137-0,4/03/2019 12:54,/save/137-0/40/1551704040_137-0.jpg,4/03/2019 12:50,5.3,55.8,none,dry,0,15.2,14.3,14.1,none,196,1.8,4/03/2019 12:54,9896040,0,12:54:00
296-0,12/03/2019 11:45,/save/296-0/4/1552391104_296-0.jpg,12/03/2019 11:40,0.5,70.8,none,dry,0,8.7,6.0,5.5,none,248,1.0,12/03/2019 11:45,10583104,0,11:45:04
137-0,11/03/2019 11:52,/save/137-0/23/1552305123_137-0.jpg,11/03/2019 11:40,-6.2,43.3,none,dry,0,12.8,7.8,5.4,none,239,3.0,11/03/2019 11:52,10497123,0,11:52:03
1454-0,24/01/2019 12:52,/save/1454-0/59/1548334359_1454-0.jpg,24/01/2019 12:50,0.0,0.0,none,dry,0,-1.0,-0.5,-6.2,none,19,1.0,24/01/2019 12:52,6526359,2,12:52:39
759-0,15/01/2019 13:05,/save/759-0/29/1547557529_759-0.jpg,15/01/2019 13:00,-3.2,99.0,unknown,saline,0,-1.2,0.1,-3.1,slippery danger,165,1.4,15/01/2019 13:05,5749529,2,13:05:29
1488-0,8/02/2019 13:16,/save/1488-0/66/1549631766_1488-0.jpg,8/02/2019 13:10,0.6,70.1,none,dry,0,10.2,5.5,5.7,none,166,0.0,8/02/2019 13:16,7823766,2,13:16:06
569-0,17/01/2019 13:22,/save/569-0/45/1547731345_569-0.jpg,17/01/2019 13:10,1.3,71.1,none,dry,0,7.3,7.4,6.2,none,165,0.2,17/01/2019 13:22,5923345,2,13:22:25
346-0,30/11/2018 11:46,/save/346-0/93/1543578393_346-0.jpg,30/11/2018 11:40,-4.7,66.0,none,dry,0,4.5,1.2,1.1,none,162,0.1,30/11/2018 11:46,1770393,3,11:46:33
192-0,25/02/2019 11:14,/save/192-0/42/1551093242_192-0.jpg,25/02/2019 11:00,-0.2,63.7,intense,wet,0,14.9,10.7,6.1,none,299,0.0,25/02/2019 11:14,9285242,0,11:14:02
2445-0,25/02/2019 12:06,/save/2445-0/67/1551096367_2445-0.jpg,25/02/2019 12:00,5.0,99.8,unknown,dry,0,0.0,0.0,5.0,none,301,0.0,25/02/2019 12:06,9288367,0,12:06:07
2014-1,29/12/2018 11:35,/save/2014-1/1/1546083301_2014-1.jpg,29/12/2018 11:37,4.0,95.9,unknown,dry,0,11.8,0.0,4.6,none,224,1.1,29/12/2018 11:35,4275301,1,11:35:01
146-0,15/11/2018 11:45,/save/146-0/9/1542282309_146-0.jpg,15/11/2018 11:40,3.4,73.7,none,dry,0,13.1,9.9,7.8,none/unknown,11,0.7,15/11/2018 11:45,474309,3,11:45:09
55-1,12/03/2019 13:38,/save/55-1/83/1552397883_55-1.jpg,12/03/2019 14:37,-4.6,57.3,none,dry,0,7.3,0.0,2.9,none,358,1.8,12/03/2019 13:38,10589883,0,13:38:03
51-0,22/11/2018 12:54,/save/51-0/75/1542891275_51-0.jpg,22/11/2018 13:50,-0.4,90.9,unknown,moist,0,1.6,0.0,0.9,low warning,276,4.2,22/11/2018 12:54,1083275,3,12:54:35
759-0,7/03/2019 11:50,/save/759-0/1/1551959401_759-0.jpg,7/03/2019 11:40,0.6,49.9,none,dry,0,16.2,12.1,10.7,none/unknown,202,3.9,7/03/2019 11:50,10151401,0,11:50:01
192-0,16/02/2019 11:53,/save/192-0/81/1550317981_192-0.jpg,16/02/2019 11:40,1.3,81.6,intense,wet,0,11.2,9.8,4.2,none,235,0.4,16/02/2019 11:53,8509981,0,11:53:01
344-0,13/02/2019 13:52,/save/344-0/23/1550065923_344-0.jpg,13/02/2019 14:50,0.0,93.2,none,wet,0,4.0,0.0,2.7,none/unknown,221,3.4,13/02/2019 13:52,8257923,0,13:52:03
1488-0,1/02/2019 11:15,/save/1488-0/7/1549019707_1488-0.jpg,1/02/2019 11:10,0.1,89.0,none,wet,0,3.1,-0.8,1.7,none,151,0.0,1/02/2019 11:15,7211707,2,11:15:07
283-0,22/01/2019 12:15,/save/283-0/23/1548159323_283-0.jpg,22/01/2019 12:10,0.0,1.3,none,moist,0,0.0,-1.7,-3.6,low warning,142,1.9,22/01/2019 12:15,6351323,2,12:15:23
296-0,26/02/2019 12:45,/save/296-0/20/1551185120_296-0.jpg,26/02/2019 12:40,3.1,64.9,none,dry,0,13.4,10.3,9.5,none,285,0.0,26/02/2019 12:45,9377120,0,12:45:20
296-0,25/01/2019 13:45,/save/296-0/39/1548423939_296-0.jpg,25/01/2019 13:40,-7.9,73.0,none,dry,0,-0.6,-2.4,-3.7,none,277,0.0,25/01/2019 13:45,6615939,2,13:45:39
758-1,5/02/2019 12:22,/save/758-1/56/1549369356_758-1.jpg,5/02/2019 12:10,-0.5,81.8,none,dry,0,8.8,0.1,2.2,none,199,2.9,5/02/2019 12:22,7561356,2,12:22:36
258-0,13/02/2019 12:37,/save/258-0/55/1550061455_258-0.jpg,13/02/2019 12:30,5.9,87.5,none,dry,0,7.3,3.8,7.9,none/unknown,190,0.0,13/02/2019 12:37,8253455,0,12:37:35
1181-0,23/02/2019 12:48,/save/1181-0/91/1550926091_1181-0.jpg,23/02/2019 12:50,-14.3,35.4,none,dry,0,8.0,0.0,-1.0,none,98,0.0,23/02/2019 12:48,9118091,0,12:48:11
296-0,20/02/2019 13:05,/save/296-0/9/1550667909_296-0.jpg,20/02/2019 13:00,2.4,65.5,none,dry,0,10.8,8.4,8.5,none,275,0.8,20/02/2019 13:05,8859909,0,13:05:09
51-0,16/11/2018 11:30,/save/51-0/18/1542367818_51-0.jpg,16/11/2018 12:27,7.1,99.9,none,dry,0,10.4,0.0,7.1,none,99,2.4,16/11/2018 11:30,559818,3,11:30:18
VP1201-0,21/11/2018 11:50,/save/VP1201-0/2/1542801002_VP1201-0.jpg,21/11/2018 11:50,-1.6,94.0,none,saline,0,1.4,0.0,-0.8,none,80,0.0,21/11/2018 11:50,993002,3,11:50:02
192-0,5/03/2019 11:34,/save/192-0/41/1551785641_192-0.jpg,5/03/2019 11:20,-0.6,62.0,intense,wet,0,10.6,7.3,6.1,none,248,7.0,5/03/2019 11:34,9977641,0,11:34:01
757-1,5/12/2018 12:45,/save/757-1/0/1544013900_757-1.jpg,5/12/2018 12:10,-0.5,96.0,none,dry,0,4.8,1.0,0.0,none,235,1.1,5/12/2018 12:45,2205900,3,12:45:00
1157-0,17/01/2019 13:30,/save/1157-0/8/1547731808_1157-0.jpg,17/01/2019 13:20,-0.8,59.0,none,saline,0,4.6,0.0,6.6,none,248,0.7,17/01/2019 13:30,5923808,2,13:30:08
575-1,1/01/2019 12:45,/save/575-1/30/1546346730_575-1.jpg,1/01/2019 12:40,4.1,99.0,none,saline,0,4.8,5.0,4.2,none,256,3.2,1/01/2019 12:45,4538730,1,12:45:30
344-0,16/02/2019 12:12,/save/344-0/58/1550319158_344-0.jpg,16/02/2019 13:10,0.0,39.2,none,dry,0,16.7,0.0,12.8,none/unknown,164,1.8,16/02/2019 12:12,8511158,0,12:12:38
296-0,12/03/2019 13:45,/save/296-0/4/1552398304_296-0.jpg,12/03/2019 13:40,-0.5,59.3,none,dry,0,11.9,8.3,7.0,none,227,0.8,12/03/2019 13:45,10590304,0,13:45:04
494-0,29/01/2019 11:10,/save/494-0/6/1548760206_494-0.jpg,29/01/2019 11:00,1.0,89.5,none,dry,0,4.5,1.4,2.6,none,250,0.3,29/01/2019 11:10,6952206,2,11:10:06
1093-0,3/02/2019 13:52,/save/1093-0/59/1549201959_1093-0.jpg,3/02/2019 13:50,2.8,50.6,none,dry,0,12.1,9.6,12.8,none,230,2.8,3/02/2019 13:52,7393959,2,13:52:39
585-0,2/03/2019 13:22,/save/585-0/58/1551532958_585-0.jpg,2/03/2019 13:20,2.6,85.9,none,dry,0,7.8,5.2,4.8,none,219,0.7,2/03/2019 13:22,9724958,0,13:22:38
1181-0,7/03/2019 13:12,/save/1181-0/60/1551964360_1181-0.jpg,7/03/2019 13:10,0.3,38.4,none,dry,0,18.1,0.0,14.3,none,208,0.0,7/03/2019 13:12,10156360,0,13:12:40
51-0,4/12/2018 12:50,/save/51-0/6/1543927806_51-0.jpg,4/12/2018 13:46,4.4,76.9,none,dry,0,9.6,0.0,8.3,none,288,1.8,4/12/2018 12:50,2119806,3,12:50:06
1157-0,24/01/2019 12:30,/save/1157-0/9/1548333009_1157-0.jpg,24/01/2019 12:20,-8.8,75.4,unknown,saline,0,-2.1,0.0,-5.2,high danger,71,1.0,24/01/2019 12:30,6525009,2,12:30:09
1960-1,10/12/2018 12:25,/save/1960-1/0/1544444700_1960-1.jpg,10/12/2018 12:20,4.1,99.8,none,dry,0,7.4,4.0,4.1,none,176,2.5,10/12/2018 12:25,2636700,1,12:25:00
569-0,21/01/2019 11:15,/save/569-0/27/1548069327_569-0.jpg,21/01/2019 11:20,-5.2,95.1,none,wet,0,0.0,-1.6,-4.6,slippery danger,356,1.0,21/01/2019 11:15,6261327,2,11:15:27
1090-0,6/12/2018 12:32,/save/1090-0/59/1544099559_1090-0.jpg,6/12/2018 12:30,2.1,79.5,shower,moist,0,5.7,4.2,5.4,none,167,2.8,6/12/2018 12:32,2291559,3,12:32:39
2013-0,27/11/2018 13:35,/save/2013-0/10/1543325710_2013-0.jpg,27/11/2018 13:35,2.2,99.9,unknown,dry,0,4.8,0.0,2.2,none,348,0.4,27/11/2018 13:35,1517710,3,13:35:10
1488-0,17/01/2019 13:15,/save/1488-0/18/1547730918_1488-0.jpg,17/01/2019 13:10,-0.3,71.4,none,wet,0,5.0,0.5,4.5,none,153,0.0,17/01/2019 13:15,5922918,2,13:15:18
494-0,13/01/2019 12:50,/save/494-0/14/1547383814_494-0.jpg,13/01/2019 12:40,3.2,99.0,none,wet,0,5.7,3.3,3.3,none,238,3.8,13/01/2019 12:50,5575814,2,12:50:14
2445-0,21/02/2019 11:50,/save/2445-0/58/1550749858_2445-0.jpg,21/02/2019 11:50,5.9,99.7,unknown,dry,0,0.0,0.0,6.0,none,269,0.0,21/02/2019 11:50,8941858,0,11:50:58
2014-1,11/12/2018 13:55,/save/2014-1/0/1544536500_2014-1.jpg,11/12/2018 13:55,2.4,98.5,unknown,dry,0,9.4,0.0,2.6,none,49,1.1,11/12/2018 13:55,2728500,1,13:55:00
1082-0,12/03/2019 13:30,/save/1082-0/36/1552397436_1082-0.jpg,12/03/2019 13:20,-5.4,45.8,none,dry,0,10.9,0.0,5.3,none,258,2.3,12/03/2019 13:30,10589436,0,13:30:36
1490-0,7/02/2019 11:52,/save/1490-0/22/1549540322_1490-0.jpg,7/02/2019 11:40,-3.7,43.5,none,dry,0,12.6,11.7,8.1,none,129,0.0,7/02/2019 11:52,7732322,2,11:52:02
1437-0,24/02/2019 12:44,/save/1437-0/42/1551012242_1437-0.jpg,24/02/2019 12:40,-5.0,53.5,none,dry,0,11.6,4.4,3.6,none,317,0.0,24/02/2019 12:44,9204242,0,12:44:02
VP1203-0,23/02/2019 12:10,/save/VP1203-0/2/1550923802_VP1203-0.jpg,23/02/2019 12:00,-12.7,43.0,none,dry,0,6.7,0.0,-1.7,none,17,0.0,23/02/2019 12:10,9115802,0,12:10:02
VP1201-0,30/11/2018 12:10,/save/VP1201-0/2/1543579802_VP1201-0.jpg,30/11/2018 12:00,-7.0,66.0,none,dry,0,-2.1,0.0,-1.4,none,90,0.0,30/11/2018 12:10,1771802,3,12:10:02
346-0,6/12/2018 13:45,/save/346-0/30/1544103930_346-0.jpg,6/12/2018 13:40,-0.4,72.5,none,dry,0,8.9,3.9,4.1,none,243,0.0,6/12/2018 13:45,2295930,3,13:45:30
697-1,20/12/2018 11:32,/save/697-1/58/1545305558_697-1.jpg,20/12/2018 11:30,2.0,99.9,none,moist,0,2.9,0.0,2.0,none,191,1.8,20/12/2018 11:32,3497558,1,11:32:38
67-0,15/12/2018 13:34,/save/67-0/47/1544880847_67-0.jpg,15/12/2018 14:31,-4.2,80.1,unknown,wet,0,1.0,0.0,-1.2,low warning,251,3.0,15/12/2018 13:34,3072847,1,13:34:07
283-0,3/02/2019 13:14,/save/283-0/89/1549199689_283-0.jpg,3/02/2019 13:10,0.0,1.3,intense,wet,0,0.0,1.2,2.6,none,68,4.0,3/02/2019 13:14,7391689,2,13:14:49
495-2,30/12/2018 12:05,/save/495-2/48/1546171548_495-2.jpg,30/12/2018 12:10,0.6,69.1,none,dry,0,8.4,0.0,5.9,none,289,2.1,30/12/2018 12:05,4363548,1,12:05:48
58-0,14/01/2019 12:56,/save/58-0/69/1547470569_58-0.jpg,14/01/2019 13:44,-2.6,66.1,none,dry,0,3.8,0.0,3.0,none,102,9.3,14/01/2019 12:56,5662569,2,12:56:09
68-0,23/11/2018 11:30,/save/68-0/27/1542972627_68-0.jpg,23/11/2018 11:30,-2.2,99.9,none,moist,0,1.2,-1.4,-2.2,very low warning,170,0.4,23/11/2018 11:30,1164627,3,11:30:27
1488-0,28/01/2019 13:35,/save/1488-0/20/1548682520_1488-0.jpg,28/01/2019 13:30,-0.5,82.2,none,moist,0,3.5,0.3,2.2,none,156,0.0,28/01/2019 13:35,6874520,2,13:35:20
1157-0,6/02/2019 13:10,/save/1157-0/37/1549458637_1157-0.jpg,6/02/2019 13:00,-4.8,52.7,none,dry,0,6.3,0.0,3.9,none,193,0.9,6/02/2019 13:10,7650637,2,13:10:37
VP1201-0,28/11/2018 12:50,/save/VP1201-0/2/1543409402_VP1201-0.jpg,28/11/2018 12:40,-6.6,65.0,none,dry,0,2.0,0.0,-0.8,none,64,0.0,28/11/2018 12:50,1601402,3,12:50:02
759-0,25/02/2019 12:50,/save/759-0/1/1551099001_759-0.jpg,25/02/2019 12:40,-1.8,46.0,none,dry,0,18.2,9.4,9.2,none/unknown,308,2.7,25/02/2019 12:50,9291001,0,12:50:01
1454-0,26/01/2019 12:52,/save/1454-0/60/1548507160_1454-0.jpg,26/01/2019 12:50,0.0,0.0,shower,wet,0,-0.1,-0.6,-3.4,slippery danger,117,0.2,26/01/2019 12:52,6699160,2,12:52:40
585-0,5/03/2019 11:02,/save/585-0/58/1551783758_585-0.jpg,5/03/2019 11:00,0.4,56.8,none,dry,0,11.7,9.8,8.6,none,282,4.7,5/03/2019 11:02,9975758,0,11:02:38
2445-0,24/02/2019 12:56,/save/2445-0/62/1551012962_2445-0.jpg,24/02/2019 12:50,-5.1,36.9,unknown,dry,0,0.0,0.0,9.0,none,304,0.0,24/02/2019 12:56,9204962,0,12:56:02
2013-0,18/11/2018 12:55,/save/2013-0/9/1542545709_2013-0.jpg,18/11/2018 12:55,3.7,99.9,unknown,dry,0,5.1,0.0,3.7,none,278,0.0,18/11/2018 12:55,737709,3,12:55:09
1090-0,15/11/2018 11:27,/save/1090-0/58/1542281258_1090-0.jpg,15/11/2018 11:30,8.7,99.4,none,dry,0,11.5,9.3,8.8,none,128,2.8,15/11/2018 11:27,473258,3,11:27:38
575-0,21/01/2019 12:30,/save/575-0/18/1548073818_575-0.jpg,21/01/2019 12:20,-5.2,99.0,none,dry,0,0.2,-2.0,-5.1,medium warning,242,1.1,21/01/2019 12:30,6265818,2,12:30:18
1067-0,16/12/2018 13:32,/save/1067-0/58/1544967158_1067-0.jpg,16/12/2018 13:30,-3.3,83.4,none,wet,0,1.1,0.0,-0.9,low warning,136,2.2,16/12/2018 13:32,3159158,1,13:32:38
VP1201-0,6/12/2018 12:50,/save/VP1201-0/2/1544100602_VP1201-0.jpg,6/12/2018 12:50,-6.6,48.0,none,dry,0,3.9,0.0,3.4,none,109,0.0,6/12/2018 12:50,2292602,3,12:50:02
1437-0,21/02/2019 13:24,/save/1437-0/42/1550755442_1437-0.jpg,21/02/2019 13:20,5.8,99.9,continuous,wet,0,6.7,5.1,5.8,none,290,0.0,21/02/2019 13:24,8947442,0,13:24:02
1157-0,13/01/2019 11:25,/save/1157-0/15/1547378715_1157-0.jpg,13/01/2019 11:20,0.2,74.7,none,saline,0,4.7,0.0,4.3,none,287,1.0,13/01/2019 11:25,5570715,2,11:25:15
609-0,14/12/2018 13:43,/save/609-0/26/1544795026_609-0.jpg,14/12/2018 13:40,-1.3,90.0,none,dry,0,3.4,0.8,0.1,none,81,2.0,14/12/2018 13:43,2987026,1,13:43:46
58-0,13/01/2019 12:34,/save/58-0/52/1547382852_58-0.jpg,13/01/2019 13:32,3.5,88.0,none,wet,0,5.0,0.0,5.4,none,211,2.4,13/01/2019 12:34,5574852,2,12:34:12
1437-0,8/03/2019 13:12,/save/1437-0/20/1552050720_1437-0.jpg,8/03/2019 13:10,-0.4,42.1,none,dry,0,14.4,12.0,12.2,none,281,0.0,8/03/2019 13:12,10242720,0,13:12:00
1067-0,16/12/2018 11:32,/save/1067-0/58/1544959958_1067-0.jpg,16/12/2018 11:20,-3.1,83.2,none,wet,0,1.7,0.0,-0.7,medium warning,129,2.5,16/12/2018 11:32,3151958,1,11:32:38
1091-0,3/12/2018 13:05,/save/1091-0/18/1543842318_1091-0.jpg,3/12/2018 13:00,13.9,99.5,none,moist,0,10.8,0.0,14.0,none/unknown,237,4.6,3/12/2018 13:05,2034318,3,13:05:18
1090-0,23/11/2018 13:32,/save/1090-0/59/1542979959_1090-0.jpg,23/11/2018 13:30,3.1,99.3,none,dry,0,3.7,4.6,3.2,none,130,3.1,23/11/2018 13:32,1171959,3,13:32:39
1215-0,2/03/2019 12:45,/save/1215-0/24/1551530724_1215-0.jpg,2/03/2019 12:40,-2.2,65.9,none,dry,0,16.0,0.0,3.6,none,122,0.0,2/03/2019 12:45,9722724,0,12:45:24
344-0,25/02/2019 12:32,/save/344-0/58/1551097958_344-0.jpg,25/02/2019 13:30,0.0,54.3,none,dry,0,15.9,0.0,10.5,none/unknown,265,3.2,25/02/2019 12:32,9289958,0,12:32:38
1215-0,13/03/2019 11:25,/save/1215-0/20/1552476320_1215-0.jpg,13/03/2019 11:20,0.8,62.7,none,dry,0,16.8,0.0,7.5,none,154,0.0,13/03/2019 11:25,10668320,0,11:25:20
697-1,11/12/2018 13:52,/save/697-1/58/1544536358_697-1.jpg,11/12/2018 13:50,2.8,97.4,none,moist,0,3.9,0.0,3.2,none,320,1.8,11/12/2018 13:52,2728358,1,13:52:38
195-0,29/12/2018 13:30,/save/195-0/10/1546090210_195-0.jpg,29/12/2018 13:30,6.6,99.4,dew,moist,0,6.4,6.4,6.7,none,235,2.2,29/12/2018 13:30,4282210,1,13:30:10
2014-1,31/12/2018 12:15,/save/2014-1/1/1546258501_2014-1.jpg,31/12/2018 12:17,3.5,99.9,unknown,dry,0,11.1,0.0,3.5,none,258,0.8,31/12/2018 12:15,4450501,1,12:15:01
575-1,23/12/2018 13:45,/save/575-1/25/1545572725_575-1.jpg,23/12/2018 13:40,3.5,99.0,none,dry,0,5.0,4.5,3.6,none,280,0.4,23/12/2018 13:45,3764725,1,13:45:25
569-1,4/12/2018 12:37,/save/569-1/47/1543927047_569-1.jpg,4/12/2018 12:30,1.5,68.3,none,dry,0,8.0,8.5,7.0,none,187,1.3,4/12/2018 12:37,2119047,3,12:37:27
65-1,2/02/2019 12:32,/save/65-1/39/1549110739_65-1.jpg,2/02/2019 13:30,7.3,66.6,unknown,wet,0,9.6,0.0,13.4,none,176,4.0,2/02/2019 12:32,7302739,2,12:32:19
697-1,28/12/2018 11:52,/save/697-1/58/1545997958_697-1.jpg,28/12/2018 11:50,5.3,94.1,none,moist,0,6.7,0.0,6.2,none,295,3.8,28/12/2018 11:52,4189958,1,11:52:38
346-0,20/11/2018 13:05,/save/346-0/15/1542719115_346-0.jpg,20/11/2018 13:00,-2.4,77.2,none,dry,0,5.8,1.3,1.2,none,127,2.6,20/11/2018 13:05,911115,3,13:05:15
346-0,13/11/2018 11:45,/save/346-0/22/1542109522_346-0.jpg,13/11/2018 11:40,9.6,89.8,intense,wet,0,14.1,10.3,11.3,none,303,0.5,13/11/2018 11:45,301522,3,11:45:22
1215-0,8/03/2019 11:05,/save/1215-0/21/1552043121_1215-0.jpg,8/03/2019 11:00,1.2,53.3,none,dry,0,13.0,0.0,10.4,none,144,0.0,8/03/2019 11:05,10235121,0,11:05:21
494-0,25/01/2019 13:30,/save/494-0/8/1548423008_494-0.jpg,25/01/2019 13:30,-5.2,99.0,none,dry,0,-1.7,1.4,-5.1,slippery danger,273,2.5,25/01/2019 13:30,6615008,2,13:30:08
569-0,29/01/2019 13:44,/save/569-0/43/1548769443_569-0.jpg,29/01/2019 13:30,0.1,91.9,dew,wet,0,4.5,2.9,1.3,none,182,0.0,29/01/2019 13:44,6961443,2,13:44:03
1881-0,8/03/2019 12:14,/save/1881-0/42/1552047242_1881-0.jpg,8/03/2019 12:10,-1.3,31.6,none,dry,0,22.1,16.6,15.5,none,249,1.5,8/03/2019 12:14,10239242,0,12:14:02
VP1004-0,1/01/2019 13:40,/save/VP1004-0/4/1546350004_VP1004-0.jpg,1/01/2019 13:40,5.1,93.0,none,moist,0,5.5,0.0,6.1,none,265,6.1,1/01/2019 13:40,4542004,1,13:40:04
VP1004-0,11/12/2018 13:10,/save/VP1004-0/4/1544533804_VP1004-0.jpg,11/12/2018 13:00,1.3,94.0,none,moist,0,3.5,0.0,2.2,none,306,3.5,11/12/2018 13:10,2725804,1,13:10:04
758-1,24/01/2019 13:47,/save/758-1/70/1548337670_758-1.jpg,24/01/2019 13:40,-8.2,91.3,unknown,moist,0,-3.3,-3.5,-7.1,none/unknown,35,0.9,24/01/2019 13:47,6529670,2,13:47:50
585-0,7/03/2019 13:07,/save/585-0/56/1551964056_585-0.jpg,7/03/2019 13:00,2.7,41.2,none,dry,0,19.2,17.8,16.0,none,220,3.3,7/03/2019 13:07,10156056,0,13:07:36
